FILE,APOGEE_ID,TEFF,LOGG,PARAM_M_H,PARAM_ALPHA_M,AL_H,CA_H,C_H,FE_H,K_H,MG_H,MN_H,NA_H,NI_H,N_H,O_H,SI_H,S_H,TI_H,V_H,col1,2mass
apStar-r5-2M07155861+2921044.fits,2M07155861+2921044,5075.2993,3.6156576,0.051049825,0.041210562,0.13228498,0.25967333,0.0831158,0.014831199,-0.1925745,0.08533775,0.049103875,0.14201798,-0.040126078,-0.29724318,0.1681095,0.20269023,-0.0041920403,-0.014129906,-0.12622032,aspcapStar-r5-v603-2M07155861+2921044.fits,2M07155861+2921044
apStar-r5-2M07160280+1458132.fits,2M07160280+1458132,4775.613,2.641748,-0.14890476,0.052964736,0.0069537656,-0.23819828,-0.182965,-0.1483929,-0.2221628,-0.15947567,-0.091467544,-0.2853776,-0.14812455,-0.042289995,-0.08878596,0.05378622,0.03267117,-0.1814381,-1.3605677,aspcapStar-r5-v603-2M07160280+1458132.fits,2M07160280+1458132
apStar-r5-2M07160982+1331590.fits,2M07160982+1331590,4994.1733,2.8053017,-0.3395158,0.06270463,-0.10969037,-0.39114046,-0.37836802,-0.28465438,-0.3358916,-0.3025001,-0.31687796,-0.625035,-0.29389635,-0.251548,-0.20886168,-0.054348767,-0.15943821,-0.34587055,-0.17163716,aspcapStar-r5-v603-2M07160982+1331590.fits,2M07160982+1331590
apStar-r5-2M07161680+2944374.fits,2M07161680+2944374,4891.2217,2.8589072,-0.2608011,0.033873655,-0.19268797,-0.2470837,-0.29865602,-0.22100215,-0.39643145,-0.22183423,-0.23224655,-0.27479213,-0.30818674,-0.16112202,-0.13764852,-0.011080816,-0.10006842,-0.3575558,-1.2667228,aspcapStar-r5-v603-2M07161680+2944374.fits,2M07161680+2944374
apStar-r5-2M07162187+3134154.fits,2M07162187+3134154,5039.52,3.5342228,-0.1517622,0.21132025,0.13635199,-0.16033377,-0.004189998,-0.15990591,-0.11833827,0.05862516,-0.17371868,-0.11752538,-0.14688504,-0.206229,0.0045809895,0.12837596,0.09030981,-0.031360015,-0.3209986,aspcapStar-r5-v603-2M07162187+3134154.fits,2M07162187+3134154
apStar-r5-2M07162848+2937113.fits,2M07162848+2937113,4902.4834,2.6844041,-0.43058333,0.094218455,-0.14501083,-0.36405513,-0.3825964,-0.3657567,-0.55723405,-0.31808037,-0.39221218,-0.58260477,-0.39907324,-0.370364,-0.21724983,-0.07197872,-0.14940444,-0.43605387,-1.4823214,aspcapStar-r5-v603-2M07162848+2937113.fits,2M07162848+2937113
apStar-r5-2M07163520+1311277.fits,2M07163520+1311277,4583.263,2.1923738,-0.39853197,0.024825858,-0.25692967,-0.40827718,-0.43600798,-0.3400457,-0.39253977,-0.3979119,-0.32512733,-0.5004631,-0.40964615,-0.23135999,-0.26874146,-0.14212857,-0.15998285,-0.5025486,-0.7142401,aspcapStar-r5-v603-2M07163520+1311277.fits,2M07163520+1311277
apStar-r5-2M07163867+1404183.fits,2M07163867+1404183,4688.1084,2.5346508,0.2976398,0.031998932,0.3456749,0.1527125,0.173942,0.24787726,-0.012460941,0.30764598,0.30968207,0.17701529,0.18298018,0.43404,0.2412757,0.47774252,0.33777368,0.25128883,0.08857095,aspcapStar-r5-v603-2M07163867+1404183.fits,2M07163867+1404183
apStar-r5-2M07163953+1412510.fits,2M07163953+1412510,4749.3013,2.6425462,-0.06458529,0.04711991,0.046487927,-0.062806316,-0.171139,-0.038693186,-0.37616158,-0.082988836,-0.058483057,0.005672332,-0.16525362,-0.008259006,0.03222896,0.13732684,0.040113516,-0.06522251,-1.2268434,aspcapStar-r5-v603-2M07163953+1412510.fits,2M07163953+1412510
apStar-r5-2M07164728+3100345.fits,2M07164728+3100345,4983.8086,3.269959,0.04662386,0.016022481,0.16735367,-0.06067777,0.0187211,0.0059079695,0.004639214,0.015095704,0.12177881,-0.122801736,-0.029033095,-0.0730679,0.016135242,0.042873923,0.005280073,0.07424758,0.24319088,aspcapStar-r5-v603-2M07164728+3100345.fits,2M07164728+3100345
apStar-r5-2M07164971+3111200.fits,2M07164971+3111200,4897.102,2.944676,-0.15213911,0.06349754,-0.0030129664,-0.16735807,-0.192665,-0.13290559,-0.18204129,-0.12007864,-0.07092294,-0.21270831,-0.16240394,-0.092451,-0.09528296,0.020650387,-0.007911369,-0.16573876,-0.30595776,aspcapStar-r5-v603-2M07164971+3111200.fits,2M07164971+3111200
apStar-r5-2M07165053+2908381.fits,2M07165053+2908381,4839.1978,2.7107506,-0.11052452,0.08309679,0.068574026,-0.1513108,-0.148893,-0.0819055,-0.20491156,-0.09166793,-0.02402503,-0.1487861,-0.16498029,0.018860012,-0.047126956,0.12193683,-0.037135586,-0.07398915,-0.11335796,aspcapStar-r5-v603-2M07165053+2908381.fits,2M07165053+2908381
apStar-r5-2M07165753+3104337.fits,2M07165753+3104337,4202.949,1.3454065,-0.5399328,0.067852065,-0.48050398,-0.32670236,-0.6096,-0.4765577,-0.57036227,-0.4634166,-0.49871182,-0.5607713,-0.5415929,-0.2608,-0.3516631,-0.3291778,-0.2100341,-0.5076894,-0.6761458,aspcapStar-r5-v603-2M07165753+3104337.fits,2M07165753+3104337
apStar-r5-2M07170049+1509283.fits,2M07170049+1509283,4094.416,1.2591815,-0.3655296,0.01879457,-0.30390787,-0.37173077,-0.43539,-0.34166545,-0.44624856,-0.3244719,-0.29276237,-0.28643215,-0.37563884,0.024419993,-0.25696167,-0.22836493,-0.20238928,-0.35957545,-0.5405632,aspcapStar-r5-v603-2M07170049+1509283.fits,2M07170049+1509283
apStar-r5-2M07170430+1414523.fits,2M07170430+1414523,4691.298,2.3561559,-0.05478028,0.02408137,-0.011528641,-0.13101038,-0.23550698,-0.036812607,-0.2212464,-0.058518067,-0.044920634,-0.06280262,-0.13183233,0.22532302,-0.055938326,0.2076813,0.09213526,-0.06351436,-0.26713124,aspcapStar-r5-v603-2M07170430+1414523.fits,2M07170430+1414523
apStar-r5-2M07170759+2947309.fits,2M07170759+2947309,4878.8633,2.688054,0.11122725,0.027942095,0.108498506,0.020362344,-0.047179002,0.09807247,-0.05935922,0.03232923,0.11428972,0.05787978,0.031683557,0.215768,0.1317957,0.33037242,0.17192143,-0.08510925,-0.05612897,aspcapStar-r5-v603-2M07170759+2947309.fits,2M07170759+2947309
apStar-r5-2M07171351+3038524.fits,2M07171351+3038524,4523.6646,2.1484628,-0.5803726,0.074200585,-0.3369065,-0.46500033,-0.51119,-0.5135157,-0.42973787,-0.45467326,-0.54117817,-0.747322,-0.49841368,-0.51636404,-0.39910024,-0.3000971,-0.31387538,-0.5960448,-0.73767143,aspcapStar-r5-v603-2M07171351+3038524.fits,2M07171351+3038524
apStar-r5-2M07171606+1450396.fits,2M07171606+1450396,4784.283,2.6028552,-0.05698175,0.036577873,0.07995431,-0.16690005,0.026209995,-0.06703135,-0.17178446,-0.123593405,-0.005658027,-0.17871194,-0.071398005,-0.091531,-0.030578557,0.1187649,0.0684007,-0.14315294,-0.10098681,aspcapStar-r5-v603-2M07171606+1450396.fits,2M07171606+1450396
apStar-r5-2M07171609+1402519.fits,2M07171609+1402519,4712.3267,2.606277,-0.9251222,0.20381507,-0.533683,-0.6828412,-0.77658904,-0.7912477,-0.7925803,-0.52410924,-0.9103694,-0.9346189,-0.8484216,-0.95723003,-0.53819716,-0.3921483,-0.60200006,-0.8464534,-1.5545142,aspcapStar-r5-v603-2M07171609+1402519.fits,2M07171609+1402519
apStar-r5-2M07172342+1430061.fits,2M07172342+1430061,4878.963,3.099676,0.060453422,0.04395889,0.12398908,-0.046560638,-0.0985751,0.056453012,-0.16520464,0.088238195,0.14692932,-0.028791154,-0.015127506,0.1943949,0.09394888,0.24790138,0.11552235,0.056406125,-0.24047123,aspcapStar-r5-v603-2M07172342+1430061.fits,2M07172342+1430061
apStar-r5-2M07172590+3034125.fits,2M07172590+3034125,4807.007,3.0061512,0.08065654,0.046732087,0.1627648,-0.050941672,0.002479,0.04387667,-0.06802348,0.054694455,0.13919196,-0.00664731,0.033145413,0.167127,0.08198441,0.17205031,0.13043371,0.052939497,-0.045095626,aspcapStar-r5-v603-2M07172590+3034125.fits,2M07172590+3034125
apStar-r5-2M07172919+2935215.fits,2M07172919+2935215,4651.233,2.6085582,0.16165571,0.045197874,0.25455156,0.10848577,0.127954,0.11249926,-0.038581077,0.2244085,0.09200525,0.18843123,0.0685386,0.25445,0.17271788,0.21028242,0.120736174,0.027125083,0.34757882,aspcapStar-r5-v603-2M07172919+2935215.fits,2M07172919+2935215
apStar-r5-2M07173131+3023046.fits,2M07173131+3023046,4825.4443,2.7235248,-0.3621525,0.058367115,-0.19712853,-0.3165518,-0.383766,-0.29541534,-0.4567134,-0.22201431,-0.31426263,-0.4131651,-0.4122243,-0.258727,-0.20903368,-0.06551665,-0.25245702,-0.46844164,-0.35824206,aspcapStar-r5-v603-2M07173131+3023046.fits,2M07173131+3023046
apStar-r5-2M07173548+2926193.fits,2M07173548+2926193,4873.781,2.715541,0.07620979,0.11287257,0.20087111,-0.07963726,0.045451,0.0714992,-0.11072272,0.056048155,0.25978374,0.050219465,-0.086710334,0.224031,0.028060991,0.12617669,0.047675513,0.17877655,0.40470782,aspcapStar-r5-v603-2M07173548+2926193.fits,2M07173548+2926193
apStar-r5-2M07173562+1318388.fits,2M07173562+1318388,4918.6294,2.608444,-0.43187898,0.07043021,-0.16019942,-0.36027324,-0.40185022,-0.36929998,-0.3380623,-0.38040423,-0.39253986,-0.5319443,-0.3962811,-0.3477,-0.23233636,-0.1370759,-0.16585357,-0.39881203,-0.16884217,aspcapStar-r5-v603-2M07173562+1318388.fits,2M07173562+1318388
apStar-r5-2M07174228+1440386.fits,2M07174228+1440386,4820.162,2.6875978,0.082202144,0.030626986,0.1413589,-0.030619627,-0.097009,0.04441829,-0.06403209,-0.012556544,0.15418711,-0.044313528,0.03406558,0.226931,0.035380047,0.23641545,0.08639605,0.054006614,-0.007942807,aspcapStar-r5-v603-2M07174228+1440386.fits,2M07174228+1440386
apStar-r5-2M07174293+3121320.fits,2M07174293+3121320,5016.996,2.9155922,-0.13182327,0.03067563,-0.12204232,-0.17388332,-0.11800001,-0.12962684,-0.25609306,-0.13829988,-0.11491747,-0.18214008,-0.19136208,-0.12849301,-0.19089444,-0.017309323,-0.064798154,-0.095072985,-0.13516134,aspcapStar-r5-v603-2M07174293+3121320.fits,2M07174293+3121320
apStar-r5-2M07175223+1324479.fits,2M07175223+1324479,4713.5225,2.539441,0.19584222,0.039974596,0.25008193,0.038854375,0.07493301,0.1483587,0.02785964,0.10644347,0.2296374,-0.03406812,0.12450743,0.35096002,0.16087224,0.36175635,0.28133819,0.15311298,0.0067082876,aspcapStar-r5-v603-2M07175223+1324479.fits,2M07175223+1324479
apStar-r5-2M07180138+2915103.fits,2M07180138+2915103,4851.6553,2.560769,-0.049191497,0.04500513,0.14813511,-0.17671189,-0.143038,-0.1074696,-0.107499205,-0.10016234,-0.1197128,-0.36475798,-0.119887725,-0.0012639984,-0.08670569,0.1375046,0.06406761,-0.13016653,0.019907923,aspcapStar-r5-v603-2M07180138+2915103.fits,2M07180138+2915103
apStar-r5-2M07180439+3040492.fits,2M07180439+3040492,4692.0947,3.3554995,-0.29492483,-0.014375278,-0.57612205,-0.34244835,-0.2790265,-0.44630134,-0.3411498,-0.2868236,-0.28692514,-0.43792212,-0.26402298,-0.302856,-0.21481009,-0.5312553,-0.0819256,-0.5259054,-0.3080696,aspcapStar-r5-v603-2M07180439+3040492.fits,2M07180439+3040492
apStar-r5-2M07180443+0715485.fits,2M07180443+0715485,4818.468,2.692274,0.22008985,0.011086483,0.1625911,0.08160717,0.192035,0.15976721,-0.057435922,0.08028245,0.24909748,0.01620037,0.17155626,0.03632001,0.15303968,0.31454957,0.28621873,0.119668916,0.13011214,aspcapStar-r5-v603-2M07180443+0715485.fits,2M07180443+0715485
apStar-r5-2M07180787+0654147.fits,2M07180787+0654147,5163.302,2.971821,-0.20540105,0.07837134,-0.004351869,-0.23826659,-0.09402999,-0.17029127,-0.24694145,-0.14825138,-0.14146093,-0.016246598,-0.07937872,-0.188603,-0.15443555,-0.037432566,-0.15203029,-0.027691543,-0.50033134,aspcapStar-r5-v603-2M07180787+0654147.fits,2M07180787+0654147
apStar-r5-2M07180962+0714016.fits,2M07180962+0714016,4929.5923,3.1774611,0.17334619,0.011081336,0.13016401,0.034983966,0.053218003,0.10938287,-0.012590621,0.10590567,0.28070283,0.07298988,0.12443815,0.23959701,0.098514214,0.2256011,0.17239639,0.06515429,0.17401606,aspcapStar-r5-v603-2M07180962+0714016.fits,2M07180962+0714016
apStar-r5-2M07181674+1345418.fits,2M07181674+1345418,4249.392,1.5642767,-0.22911674,0.052598424,-0.08327827,-0.23329523,-0.259031,-0.21190834,-0.24851859,-0.16894238,-0.16042224,-0.28501102,-0.24344492,0.015620008,-0.10457137,-0.020930469,-0.08769688,-0.1996258,-0.48192236,aspcapStar-r5-v603-2M07181674+1345418.fits,2M07181674+1345418
apStar-r5-2M07182316-0143568.fits,2M07182316-0143568,4748.903,2.6703753,-0.22999582,0.051401734,-0.12234338,-0.26944885,-0.258683,-0.21128632,-0.1950099,-0.21455036,-0.19447032,-0.22721502,-0.23859328,-0.12293,-0.124275155,-0.01656437,-0.057995543,-0.2843004,-0.31590426,aspcapStar-r5-v603-2M07182316-0143568.fits,2M07182316-0143568
apStar-r5-2M07182377+0720134.fits,2M07182377+0720134,4273.112,1.6575732,-0.5465744,0.03910057,-0.37144205,-0.45770955,-0.489283,-0.485791,-0.49294886,-0.39753193,-0.54384065,-0.6410555,-0.52029884,-0.40661,-0.3983046,-0.29894155,-0.3243557,-0.5817323,-0.73221713,aspcapStar-r5-v603-2M07182377+0720134.fits,2M07182377+0720134
apStar-r5-2M07182878+3037559.fits,2M07182878+3037559,4836.5063,2.5351071,-0.46477336,0.16535732,-0.08819355,-0.35299045,-0.28767,-0.42850095,-0.2352852,-0.22934358,-0.44049948,0.20382214,-0.36943567,-0.54309,-0.09157351,-0.06843865,-0.020824045,-0.33295316,-0.6929162,aspcapStar-r5-v603-2M07182878+3037559.fits,2M07182878+3037559
apStar-r5-2M07183173+3034024.fits,2M07183173+3034024,4645.353,2.602057,0.2031106,0.089804985,0.15194154,0.18918316,0.121325,0.1378927,0.03628778,0.11556493,0.34301764,0.1999074,0.1847218,0.36412,0.17777534,0.24953122,0.14921814,0.25670707,0.022632897,aspcapStar-r5-v603-2M07183173+3034024.fits,2M07183173+3034024
apStar-r5-2M07183313+0703086.fits,2M07183313+0703086,4764.052,2.711549,0.23287357,-0.0030017574,0.18259227,0.05312875,0.10815999,0.15721503,0.013885174,0.10396427,0.33123636,0.15178485,0.18844466,0.42361,0.15549958,0.2883679,0.26536512,0.14124124,0.038787562,aspcapStar-r5-v603-2M07183313+0703086.fits,2M07183313+0703086
apStar-r5-2M07183340+0621014.fits,2M07183340+0621014,4923.5127,2.910802,-0.35836044,0.07879016,-0.15783517,-0.3264749,-0.23224,-0.31684878,-0.32825795,-0.25819156,-0.30353194,-0.43063107,-0.3443325,-0.348123,-0.1895616,-0.16906524,-0.2742427,-0.23977822,-0.38985434,aspcapStar-r5-v603-2M07183340+0621014.fits,2M07183340+0621014
apStar-r5-2M07183678+0640520.fits,2M07183678+0640520,4873.2827,2.698547,-0.21254772,0.0666326,-0.088291764,-0.2908519,-0.238861,-0.19091848,-0.27980563,-0.21275716,-0.1640691,-0.30874386,-0.23486245,-0.049140006,-0.12326601,0.035689414,0.058388412,-0.19958156,-0.37617072,aspcapStar-r5-v603-2M07183678+0640520.fits,2M07183678+0640520
apStar-r5-2M07183724+3009208.fits,2M07183724+3009208,4823.152,2.438161,-0.3999957,0.21620283,-0.01246481,-0.33433077,-0.300065,-0.35335264,-0.40739873,-0.19570173,-0.5089858,-0.47842658,-0.37195998,-0.2202,-0.08713713,0.020486057,0.16939756,-0.17365476,-0.11715948,aspcapStar-r5-v603-2M07183724+3009208.fits,2M07183724+3009208
apStar-r5-2M07183884+0623354.fits,2M07183884+0623354,4895.2085,2.654408,-0.3921516,0.08856045,-0.18889491,-0.40677553,-0.36586872,-0.34550074,-0.3848583,-0.3410169,-0.32231376,-0.45586956,-0.31882992,-0.28585702,-0.2213673,-0.07551864,-0.15393771,-0.40065095,-0.37329426,aspcapStar-r5-v603-2M07183884+0623354.fits,2M07183884+0623354
apStar-r5-2M07183972+0709143.fits,2M07183972+0709143,4220.091,1.5807006,-0.35714573,0.06472075,-0.21824682,-0.32437515,-0.3037984,-0.3289957,-0.41464475,-0.26776928,-0.30388385,-0.39043012,-0.3607266,-0.16961999,-0.20872585,-0.16905448,-0.16480304,-0.31619784,-0.49604952,aspcapStar-r5-v603-2M07183972+0709143.fits,2M07183972+0709143
apStar-r5-2M07184440+3029206.fits,2M07184440+3029206,4702.859,2.6327376,-0.030103587,0.056304563,-0.01752175,-0.11563444,-0.08192,-0.054034527,-0.14624527,-0.09360502,0.059385486,-0.039557077,-0.041676536,0.134143,0.0028922148,0.12712957,0.11092129,-0.121897414,-0.19908676,aspcapStar-r5-v603-2M07184440+3029206.fits,2M07184440+3029206
apStar-r5-2M07184563+0708122.fits,2M07184563+0708122,4870.392,2.6198492,-0.2818209,0.08882154,-0.054055505,-0.2682566,-0.15313998,-0.25846902,-0.32107842,-0.20498492,-0.21633573,-0.41381574,-0.22388269,-0.25742698,-0.12680814,-0.033560187,-0.08186805,-0.336266,-0.22887442,aspcapStar-r5-v603-2M07184563+0708122.fits,2M07184563+0708122
apStar-r5-2M07184952+3036030.fits,2M07184952+3036030,4490.2773,2.3069985,-0.1738358,0.103968345,0.032959353,-0.18200052,-0.139275,-0.16930996,-0.23413177,-0.13385159,-0.123809025,-0.2317238,-0.20253454,-0.130564,-0.016204238,-0.016745284,0.06875871,-0.13719578,-0.5045546,aspcapStar-r5-v603-2M07184952+3036030.fits,2M07184952+3036030
apStar-r5-2M07185418+0616572.fits,2M07185418+0616572,4582.466,2.2167814,-0.44154412,0.07204949,-0.1933363,-0.4548402,-0.418349,-0.36913997,-0.5681964,-0.37285942,-0.3584319,-0.44779363,-0.45270556,-0.23486,-0.2839697,-0.10919505,-0.16592498,-0.48355338,-0.58479184,aspcapStar-r5-v603-2M07185418+0616572.fits,2M07185418+0616572
apStar-r5-2M07185841+0551272.fits,2M07185841+0551272,4960.3877,3.0456142,-0.16214684,0.029418211,-0.30920184,-0.2948202,-0.192736,-0.20373078,-0.2655338,-0.23164108,-0.13960111,-0.34219703,-0.18421692,-0.136875,-0.1204268,-0.15727614,-0.04467018,-0.20668545,0.010862779,aspcapStar-r5-v603-2M07185841+0551272.fits,2M07185841+0551272
apStar-r5-2M07185942+2944307.fits,2M07185942+2944307,4804.515,2.684062,-0.2568893,0.06450522,-0.10625962,-0.28223288,-0.3471,-0.21217771,-0.31704494,-0.22852395,-0.20959228,-0.25687873,-0.27600262,-0.080579996,-0.1341426,-0.011618048,-0.110713735,-0.24220802,-0.1467514,aspcapStar-r5-v603-2M07185942+2944307.fits,2M07185942+2944307
apStar-r5-2M07190031+0704500.fits,2M07190031+0704500,4851.456,2.8948343,-0.48667052,0.049068537,-0.5446241,-0.41328114,-0.34863502,-0.5201807,-0.47696838,-0.38160047,-0.38306397,-0.5783581,-0.3648226,-0.4405156,-0.30728143,-0.50245255,-0.27366143,-0.48595503,-0.15138954,aspcapStar-r5-v603-2M07190031+0704500.fits,2M07190031+0704500
apStar-r5-2M07190385+0620065.fits,2M07190385+0620065,4891.72,2.8379211,-0.0059929267,0.054287627,0.2113949,-0.15127406,-0.124409,-0.018289475,-0.16615854,-0.060572915,0.027069312,0.020584172,-0.116804644,0.124976,0.03767489,0.16697547,0.021689676,-0.09551868,-1.8248342,aspcapStar-r5-v603-2M07190385+0620065.fits,2M07190385+0620065
apStar-r5-2M07190483+0551135.fits,2M07190483+0551135,4318.7573,1.621418,-0.53426844,0.055143557,-0.28851596,-0.43564367,-0.509092,-0.4464559,-0.58069175,-0.45128012,-0.5456097,-0.40448573,-0.47657028,-0.26822,-0.3610451,-0.20178072,-0.2950256,-0.5692081,-0.5818455,aspcapStar-r5-v603-2M07190483+0551135.fits,2M07190483+0551135
apStar-r5-2M07191166+0653085.fits,2M07191166+0653085,4908.065,2.7571707,-0.041834325,0.025157966,0.03831446,-0.1442179,-0.109744,-0.055830725,-0.15480764,-0.13243496,-0.008246258,-0.21724115,-0.086967684,-0.009493999,-0.016100097,0.10295734,0.07708156,-0.108446464,-0.22594956,aspcapStar-r5-v603-2M07191166+0653085.fits,2M07191166+0653085
apStar-r5-2M07191241+0654260.fits,2M07191241+0654260,4309.389,1.6587138,-0.6817212,0.06734486,-0.46402615,-0.5973416,-0.5721685,-0.5851762,-0.64722216,-0.5602588,-0.63234323,-0.75804186,-0.6250078,-0.40737998,-0.47139445,-0.3613638,-0.41842324,-0.69563484,-0.8763603,aspcapStar-r5-v603-2M07191241+0654260.fits,2M07191241+0654260
apStar-r5-2M07191266-0144112.fits,2M07191266-0144112,5010.618,2.9062397,-0.058092333,-0.0054642325,-0.013400225,-0.14708316,-0.209963,-0.06930109,-0.069876105,-0.15665847,-0.034783922,-0.20371424,-0.07728699,0.0021739975,-0.06537339,0.07644722,-1.6828626E-4,-0.14616609,-0.18766484,aspcapStar-r5-v603-2M07191266-0144112.fits,2M07191266-0144112
apStar-r5-2M07191616+0650273.fits,2M07191616+0650273,5110.5796,3.0171003,-0.08982995,0.016651602,-0.084714904,-0.1782788,-0.104886,-0.08052937,-0.26462364,-0.13303456,-0.05990243,-0.143869,-0.09552923,-0.050922006,-0.07105498,0.05945064,0.051384404,-0.12200551,-0.09628062,aspcapStar-r5-v603-2M07191616+0650273.fits,2M07191616+0650273
apStar-r5-2M07192039+3005065.fits,2M07192039+3005065,4899.095,2.486748,-0.31731135,0.10476544,-0.16268644,-0.3635985,-0.47832,-0.27332488,-0.44256973,-0.25610644,-0.33310154,-0.336697,-0.33316553,0.0616,-0.04777533,0.009771466,-0.005540997,-0.22927234,-0.33947358,aspcapStar-r5-v603-2M07192039+3005065.fits,2M07192039+3005065
apStar-r5-2M07192404+0641030.fits,2M07192404+0641030,4571.204,2.464051,0.059320588,0.03193969,0.19144656,-0.052595798,-0.023015,0.00806967,0.0018995961,0.04438974,0.13334373,-0.07929699,0.032617945,0.185127,0.08093558,0.14867984,0.14037801,0.028304273,-0.020162163,aspcapStar-r5-v603-2M07192404+0641030.fits,2M07192404+0641030
apStar-r5-2M07192475+1456534.fits,2M07192475+1456534,4786.675,2.93213,0.09191604,0.06143394,0.14762115,-0.04789595,0.043163303,0.048657484,-0.04068056,0.045533147,0.17958562,0.039492622,0.03272158,0.207349,0.095728174,0.19003318,0.19728613,0.08996935,-0.037889764,aspcapStar-r5-v603-2M07192475+1456534.fits,2M07192475+1456534
apStar-r5-2M07192669+0602430.fits,2M07192669+0602430,4981.1177,2.789334,-0.1761562,0.037869517,-0.026613902,-0.20669565,-0.063599996,-0.15143949,-0.28499144,-0.20205945,-0.10778261,-0.2732335,-0.16054347,-0.211947,0.005462572,0.13018212,-0.044324502,-0.25368452,0.19137266,aspcapStar-r5-v603-2M07192669+0602430.fits,2M07192669+0602430
apStar-r5-2M07193240+3117037.fits,2M07193240+3117037,4991.1836,3.2352865,0.18275347,0.01941279,0.42297235,0.103783675,0.124595,0.10353856,0.009001437,0.11516299,0.31578496,0.3933331,0.21030101,0.165529,0.1022218,0.12864463,-0.032078728,0.053093813,0.2051315,aspcapStar-r5-v603-2M07193240+3117037.fits,2M07193240+3117037
apStar-r5-2M07193280+0617490.fits,2M07193280+0617490,4863.914,2.847616,-0.06805582,0.038094882,-0.019374985,-0.142941,-0.213816,-0.0774988,-0.16194603,-0.14283788,0.046909247,-0.123669975,-0.113670014,0.116693996,-0.049089383,0.08016027,0.069314785,-0.1943564,-0.10351564,aspcapStar-r5-v603-2M07193280+0617490.fits,2M07193280+0617490
apStar-r5-2M07193503+0701097.fits,2M07193503+0701097,4273.5103,1.5848066,-0.49277264,0.050327744,-0.27758375,-0.434906,-0.432096,-0.43999884,-0.5116605,-0.4099257,-0.4537584,-0.5622753,-0.45126918,-0.26624,-0.33607146,-0.22009335,-0.2731896,-0.5050694,-0.82393634,aspcapStar-r5-v603-2M07193503+0701097.fits,2M07193503+0701097
apStar-r5-2M07193591+0619550.fits,2M07193591+0619550,4952.913,2.7012844,-0.3195457,0.0835406,-0.13050507,-0.6312438,-0.21813999,-0.2825059,-0.4169572,-0.29960862,-0.29572386,-0.33215192,-0.28192845,-0.28774598,-0.27503783,-0.003429234,-0.18928148,-0.317887,-0.7523296,aspcapStar-r5-v603-2M07193591+0619550.fits,2M07193591+0619550
